Title,Date and Time,Image Source,Story
"<h1 class=""article-title"">Congress On Adani: ईडी दफ्तर में अडानी मामले की शिकायत करने से रोका गया तो मल्लिकार्जुन खरगे ने कर दिया ईमेल</h1>","By: एबीपी न्यूज, एजेंसी | Updated at : 15 Mar 2023 06:26 PM (IST)  ",https://feeds.abplive.com/onecms/images/uploaded-images/2023/03/15/832f3adfb80d6bbf41a77e98f23f34131678883029270330_original.jpg?impolicy=abp_cdn&imwidth=720,"['By: एबीपी न्यूज, एजेंसी | Updated at : 15 Mar 2023 06:26 PM (IST)  ', '\n', 'अडानी समूह के खिलाफ मार्च में कांग्रेस अध्यक्ष मल्लिकार्जुन खरगे  ( Image Source : PTI )', 'Mallikarjun Kharge Email To ED Over Adani: कांग्रेस अध्यक्ष मल्लिकार्जुन खरगे ने बुधवार (15 मार्च) को प्रवर्तन निदेशालय (ED) को ईमेल के माध्यम से एक पत्र भेजा, जिसके जरिये अडानी समूह पर लगाए गए धोखाधड़ी के आरोपों पर तत्काल प्रभाव से कार्रवाई करने की मांग की गई है. कथित तौर पर खरगे ने यह ईमेल 16 विपक्षी दलों के नेताओं को प्रवर्तन निदेशालय के कार्यालय में पहुंचकर हाथ से पत्र जमा करने से रोके जाने के बाद किया है.\xa0', 'बुधवार को संसद परिसर से ईडी कार्यालय तक बैरिकेड लगाए गए. रिपोर्ट्स के मुताबिक, नेताओं को ईडी कार्यालय तक पहुंचने से रोकने के लिए पुलिस ने यह कदम उठाया. इस दौरान परिसर के आसपास कथित तौर पर धारा 144 लागू कर दी गई, जो एक जगह चार से ज्यादा लोगों के इकट्ठा होने को प्रतिबंधित करती है.\xa0ईडी मुख्यालय की ओर मार्च निकालने वाले 16 विपक्षी दलों के नेताओं को पुलिस ने विजय चौक पर ही रोक लिया.', ""'ED अपने अधिकार क्षेत्र का त्याग नहीं कर सकती'"", 'ईडी के निदेशक एसके मिश्रा को ईमेल किए गए पत्र में विपक्षी नेताओं ने कहा कि यह संस्था अपने अधिकार क्षेत्र का त्याग नहीं कर सकती और उसे जांच करनी चाहिए. कांग्रेस अध्यक्ष खरगे ने मीडिया से कहा, ‘‘हम अडानी समूह के घोटाले के मामले में ज्ञापन देने के लिए ईडी निदेशक से मिलने जा रहे थे, लेकिन सरकार ने हमें रोक लिया और विजय चौक तक भी जाने नहीं दिया. उन्होंने दावा किया, ‘‘लाखों करोड़ रुपये का घोटाला हुआ है. एलआईसी, स्टेट बैंक और दूसरे कई बैंक बर्बाद हो गए हैं. लोगों के बैंकों में रखे पैसे एक व्यक्ति को दे दिए गए. एक व्यक्ति अचानक से इतना अमीर हो गया. आज इस व्यक्ति की संपत्ति 13 लाख करोड़ रुपये हो गई है.’’', 'उन्होंने कहा, ‘‘इसकी जांच होनी चाहिए कि अडाणी और मोदी जी का रिश्ता क्या है.’’ राष्ट्रीय जनता दल के सांसद मनोज झा ने आरोप लगाया कि यह तानाशाही सरकार है और यह विपक्ष की आवाज को दबाना चाहती है.\xa0', 'जयराम रमेश ने ट्वीट की पत्र की कॉपी', 'कांग्रेस महासचिव जयराम रमेश ने ईडी निदेशक को मेल किया गया पत्र साझा करते हुए ट्वीट किया, ‘‘ईडी को अडानी घोटाले की जांच की मांग का शिकायती पत्र सौंपने जा रहे 16 विपक्षी दलों के नेताओं और सांसदों को आज दोपहर ईडी के कार्यालय तक जाने से रोक दिया गया. यह वह पत्र है, जिसे ईडी को ईमेल किया गया है.’’\xa0', 'ईडी को अडानी घोटाले की जांच की मांग का शिकायती पत्र सौंपने जा रहे 16 विपक्षी दलों के नेताओं और सांसदों को आज दोपहर ईडी के कार्यालय तक जाने से रोक दिया गया।यह वह पत्र है, जिसे ईडी को ईमेल किया गया है। pic.twitter.com/u9XGWOmE2V', '\n\n', 'कांग्रेस के अलावा इन दलों ने किए पत्र पर हस्ताक्षर', 'कांग्रेस समेत कई विपक्षी दलों ने अडानी समूह के खिलाफ तीन पन्नों के इस पत्र में ‘शेल’ कंपनियों और धनशोधन समेत कई आरोप लगाए गए हैं.\xa0कांग्रेस, भारतीय कम्युनिस्ट पार्टी, मार्क्सवादी कम्युनिस्ट पार्टी, जनता दल (यूनाइटेड), शिवसेना (यूबीटी), राष्ट्रीय जनता दल, झारखंड मुक्ति मोर्चा, आम आदमी पार्टी, इंडियन यूनियन मुस्लिम लीग, और कई अन्य दलों के नेताओं ने इस पत्र पर हस्ताक्षर किए हैं.\xa0', 'मार्च पर पहले खरगे के ऑफिस में बनाई गई थी रणनीति', 'विपक्षी दलों के मार्च से पहले, खरगे के संसद भवन परिसर स्थित कार्यालय में विपक्षी दलों के नेताओं ने अडाणी समूह से जुड़े मुद्दे पर अपनी संयुक्त रणनीति में समन्वय के लिए एक बैठक की थी. तृणमूल कांग्रेस विपक्षी दलों के इस मार्च का हिस्सा नहीं थी. उसके सांसदों ने घरेलू रसोई गैस (एलपीजी) की कीमतों में वृद्धि को लेकर संसद भवन परिसर में महात्मा गांधी की प्रतिमा के सामने प्रदर्शन किया.', 'अडानी मामले पर JPC की मांग कर रहा विपक्ष', 'अमेरिकी वित्तीय शोध संस्था ‘हिंडनबर्ग रिसर्च’ की रिपोर्ट आने के बाद से ही अडानी समूह और प्रधानमंत्री नरेंद्र मोदी पर लगातार हमलावर विपक्षी दलों के सदस्यों की मांग है कि इस मुद्दे की जांच के लिए संयुक्त संसदीय समिति (JPC) का गठन किया जाए.\xa0उल्लेखनीय है कि ‘हिंडनबर्ग रिसर्च’ ने अडानी समूह के खिलाफ फर्जी तरीके से लेन-देन और शेयर की कीमतों में हेर-फेर सहित कई आरोप लगाए थे. अडानी समूह ने इन आरोपों को झूठा करार देते हुए कहा था कि उसने सभी कानूनों और प्रावधानों का पालन किया है.', ""यह भी पढ़ें- Rahul Gandhi Remarks: 'राहुल गांधी की संसद सदस्यता खत्म कर दें', बीजेपी सांसद ने स्पीकर को लिखा पत्र"", 'Delhi Excise Policy: दिल्ली सरकार ने 6 महीने के लिए बढ़ाई मौजूदा आबकारी नीति, सीएम केजरीवाल ने दी मंजूरी', 'क्या प्रधानमंत्री नरेंद्र मोदी को मिल सकता है शांति का नोबेल पुरस्कार?', 'Viral Video: टिकट चेकर और महिला यात्री के बीच स्टेशन पर हुई झड़प, वीडियो वायरल हुआ तो रेलवे ने किया सस्पेंड', 'Cheating Case: मुख्यमंत्री जगन मोहन रेड्डी का PA बनकर पूर्व रणजी क्रिकेटर ने कर ली लाखों की ठगी, अब चढ़ा पुलिस के हत्थे', ""Uddhav vs Shinde: 'शिंदे कैंप के विधायकों को उद्धव ठाकरे के कांग्रेस-NCP से गठबंधन पर एतराज था तो...', सुप्रीम कोर्ट की अहम टिप्पणी"", 'IPL\xa02023: ऋषभ पंत से लेकर जसप्रीत बुमराह तक, आगामी सीजन में ये बड़े खिलाड़ी नहीं दिखेंगे मैदान पर', 'सिलिकॉन वैली:  हिंदू-मुसलमान या फिर सिख, कोई भी हो अब हर युवा यहीं जाना चाहता है, जानिए क्यों?', 'Sonu Sood को ऑफर हुए राज्यसभा और डिप्टी सीएम बनने के पद, पॉलिटिक्स जॉइन करने के सवाल पर एक्टर ने किया खुलासा', 'Mobile Tariff: रिलायंस जियो के इस धमाकेदार नए पोस्ट-पेड टैरिफ प्लान ने बढ़ाई एयरटेल-वोडाफोन आइडिया की मुश्किल!', 'SCO Summit: एससीओ समिट के लिए भारत ने पाकिस्तान के रक्षा मंत्री को भेजा न्यौता, अगले महीने दिल्ली में होगी मीटिंग']"
"<h1 class=""article-title"">Delhi Excise Policy: दिल्ली सरकार ने 6 महीने के लिए बढ़ाई मौजूदा आबकारी नीति, सीएम केजरीवाल ने दी मंजूरी</h1>",By: सुशांत शुक्ला | Updated at : 15 Mar 2023 06:23 PM (IST)  ,https://feeds.abplive.com/onecms/images/uploaded-images/2023/03/15/aee0fbfcf8a103982232613f8770e0ea1678880517088607_original.jpg?impolicy=abp_cdn&imwidth=720,"['By: सुशांत शुक्ला | Updated at : 15 Mar 2023 06:23 PM (IST)  ', '\n', 'दिल्ली के सीएम अरविंद केजरीवाल  ( Image Source : PTI File Photo )', 'Delhi Excise Policy Extend: दिल्ली में कथित शराब घोटाले पर जारी हो-हल्ला के बीच मौजूदा पुरानी आबकारी नीति जारी रहेगी. मुख्यमंत्री अरविंद केजरीवाल ने बुधवार (15 मार्च) को वर्तमान आबकारी नीति को 6 महीने के लिए आगे बढ़ाने के प्रस्ताव को मंजूरी दे दी. सीएम केजरीवाल ने इसके साथ ही आबकारी विभाग के अधिकारियों को नई आबकारी नीति पर तेजी से काम करने के निर्देश दिए हैं.\xa0', 'इसके साथ ही दिल्ली सरकार ने आगामी तीन महीनों के लिए 5 ड्राई डे भी घोषित किए हैं. दरअसल, वर्तमान एक्साइज पॉलिसी का समय 31 मार्च को खत्म हो रहा है. जिसे 6 महीने के लिए आगे बढ़ाने का प्रस्ताव आबकारी विभाग की तरफ से दिया गया था. आबकारी मंत्री की तरफ से इसे मंजूरी देने के बाद प्रस्ताव मुख्यमंत्री अरविंद केजरीवाल के पास पहुंचा.\xa0', 'अधिकारियों को दिए ये आदेश', 'सीएम अरविंद केजरीवाल ने बुधवार (15 मार्च) को मंजूर कर दिया है. अब दिल्ली में वर्तमान में चल रही एक्साइज पॉलिसी 30 सितंबर 2023 तक लागू रहेगी. इसके साथ ही सीएम अरविंद केजरीवाल ने आबकारी विभाग को नई एक्साइज पॉलिसी पर तेजी से काम करने के निर्देश दिए हैं. उन्होंने अधिकारियों से डिटेल प्लान तैयार करने को कहा है. जिससे जल्द से जल्द दिल्ली को एक नई आबकारी नीति दी जा सके.', 'ड्राइ-डे की लिस्ट भी घोषित', 'वहीं दिल्ली सरकार ने ड्राई डे की लिस्ट भी घोषित कर दी है. दिल्ली में आगामी तीन महीने में 5 ड्राइ डे रहेंगे. दिल्ली सरकार ने 4 अप्रैल को महावीर जयंती, 7 अप्रैल को गुड फ्राइडे, 22 अप्रैल को ईद उल फितर, 5 मई को बुद्ध पूर्णिमा और 29 जून को ईद उल जुहा पर ड्राई डे घोषित किया है.', 'जेल में बंद हैं सिसोदिया', 'बता दें कि दिल्ली सरकार की ओर से लाई गई आबकारी नीति 2021-22 को वापस ले लिया गया था. साथ ही सरकार ने नई एक्साइज पॉलिसी के तैयार होने तक पुरानी शराब नीति को लागू किया गया था. हालांकि, अभी तक अधिकारियों की तरफ से नई एक्साइज पॉलिसी तैयार नहीं हो पाई है. वहीं शराब घोटाले में केजरीवाल सरकार और आम आदमी पार्टी बुरी तरह घिरी हुई है. मुख्यमंत्री के सबसे खास और पूर्व डिप्टी सीएम मनीष सिसोदिया जेल में बंद हैं.\xa0', ""ये भी पढ़ें-Uddhav vs Shinde: 'शिंदे कैंप के विधायकों को उद्धव ठाकरे के कांग्रेस-NCP से गठबंधन पर एतराज था तो...', सुप्रीम कोर्ट की अहम टिप्पणी"", 'क्या प्रधानमंत्री नरेंद्र मोदी को मिल सकता है शांति का नोबेल पुरस्कार?', 'Viral Video: टिकट चेकर और महिला यात्री के बीच स्टेशन पर हुई झड़प, वीडियो वायरल हुआ तो रेलवे ने किया सस्पेंड', 'Congress On Adani: ईडी दफ्तर में अडानी मामले की शिकायत करने से रोका गया तो मल्लिकार्जुन खरगे ने कर दिया ईमेल', 'Cheating Case: मुख्यमंत्री जगन मोहन रेड्डी का PA बनकर पूर्व रणजी क्रिकेटर ने कर ली लाखों की ठगी, अब चढ़ा पुलिस के हत्थे', ""Uddhav vs Shinde: 'शिंदे कैंप के विधायकों को उद्धव ठाकरे के कांग्रेस-NCP से गठबंधन पर एतराज था तो...', सुप्रीम कोर्ट की अहम टिप्पणी"", 'IPL\xa02023: ऋषभ पंत से लेकर जसप्रीत बुमराह तक, आगामी सीजन में ये बड़े खिलाड़ी नहीं दिखेंगे मैदान पर', 'सिलिकॉन वैली:  हिंदू-मुसलमान या फिर सिख, कोई भी हो अब हर युवा यहीं जाना चाहता है, जानिए क्यों?', 'Sonu Sood को ऑफर हुए राज्यसभा और डिप्टी सीएम बनने के पद, पॉलिटिक्स जॉइन करने के सवाल पर एक्टर ने किया खुलासा', 'Mobile Tariff: रिलायंस जियो के इस धमाकेदार नए पोस्ट-पेड टैरिफ प्लान ने बढ़ाई एयरटेल-वोडाफोन आइडिया की मुश्किल!', 'SCO Summit: एससीओ समिट के लिए भारत ने पाकिस्तान के रक्षा मंत्री को भेजा न्यौता, अगले महीने दिल्ली में होगी मीटिंग']"
"<h1 class=""article-title"">क्या प्रधानमंत्री नरेंद्र मोदी को मिल सकता है शांति का नोबेल पुरस्कार?</h1>",By: एबीपी लाइव प्लस | Updated at : 15 Mar 2023 06:11 PM (IST)  ,https://feeds.abplive.com/onecms/images/uploaded-images/2023/02/06/62df69bb94bef1e02439ec57e8b4f20f1675659098053179_original.jpg?impolicy=abp_cdn&imwidth=720,"['By: एबीपी लाइव प्लस | Updated at : 15 Mar 2023 06:11 PM (IST)  ', '\n', 'भारत के प्रधानमंत्री नरेंद्र मोदी  ( Image Source : PTI file )', 'दुनिया के सबसे बड़े लोकतंत्र भारत के प्रधानमंत्री नरेंद्र मोदी ने लोकप्रियता बढ़ती ही जा रही है. दुनिया को शांति और तरक्की की राह दिखा रहे हिंदुस्तान की अगुवाई कर रहे पीएम मोदी ना सिर्फ अपने देश का परचम पूरी दुनिया में लहरा रहे है. बल्कि उनकी खूबियों की तारीफ करने वालों में नोबेल प्राइज कमेटी के मेंबर का नाम भी शामिल हो गया है.\xa0', 'दरअसल नार्वे से नोबेल प्राइज कमेटी की टीम भारत पहुंची है. ये वो कमेटी है जो पीस प्राइज का विजेता तय करती है और सबसे बड़ी बात ये है कि इस कमेटी के डिप्टी लीडर ने प्रधानमंत्री नरेंद्र मोदी की जमकर तारीफ की है. उन्होंने कहा कि पीएम मोदी जैसे ताकतवर लीडर में शांति स्थापित करने की ज़बरदस्त क्षमता है.', 'ऐसे में अनुमान लगाया जा रहा है कि जल्द ही भारतवासियों को नोबेल पुरस्कार से जुड़ी कोई बहुत बड़ी खबर सुनने को मिल सकती है.\xa0', 'नोबेल प्राइज कमेटी के डिप्टी लीडर ने क्या कहा\xa0', 'नोबेल पीस प्राइज का वीजेता घोषित करने भारत आए नॉर्वे की नोबेल प्राइज कमेटी के डिप्टी लीडर एस्ले टोजे (Asle Toje) ने एबीपी न्यूज़ से कहा, “नोबेल पीस प्राइज के लिए हमें बड़ी संख्या में भारतीय नॉमिनेशन मिल रहे हैं. मैं उम्मीद कर रहा हूं कि दुनिया का हर नेता वो काम करे जो नोबेल पीस प्राइज के लिए ज़रूरी हो.""', 'उन्होंने प्रधानमंत्री नरेंद्र मोदी का जिक्र करते हुए कहा, \'मैं मोदी के एफर्ट को फॉलो कर रहा हूं. मोदी जैसे ताकतवर लीडर में शांति स्थापित करने की जबरदस्त क्षमता है. पीएम मोदी बहुत ताकतवर देश से आते हैं उन्हें बहुत ही सीरियसली लिया जाता है. उनके भीतर बेहद विश्वसनीयता है. वे अपनी विश्वसनीयता और स्ट्रेंथ का इस्तेमाल इस भयावह युद्ध को रोकने में करेंगे.""\xa0', ""एस्ले आगे कहते हैं, 'पीएम मोदी ने रूस अमेरिका और चीन के राष्ट्राध्यक्षों से बात की है कि भविष्य शांति का हो ना कि युद्ध का. मुझे ख़ुशी है कि मोदी सिर्फ़ भारत को ही आगे बढ़ाने का काम नहीं कर रहे हैं बल्कि उन मुद्दों पर भी काम कर रहे हैं जो दुनिया में शांति के लिए ज़रूरी हैं. दुनिया को भारत से सीखने की ज़रूरत है. भारत का सुपर पावर बनना तय है.\xa0"", 'एक तरफ जहां रूस और अमेरिका दोनों ही न्यूक्लियर वार और बचाव की बात कर रहे हैं. ऐसे में इन देशों को भारत की ओर देखने की जरूरत है. भारत की नो फर्स्ट यूज पॉलिसी सबसे रिस्पॉन्सिबल पॉलिसी है.”', 'रूस यूक्रेन की लड़ाई को रोकने के लिए भारत का रोल बेहद जरूरी\xa0', 'वहीं नॉर्वे के भारतीय मूल के सांसद हिमांशु गुलाटी ने एबीपी न्यूज से कहा, “आने वाले समय में बहुत भारतीयों को नोबेल प्राइज के लिए नॉमिनेट किया जाएगा. दुनिया में शांति बनाए रखने में पीएम मोदी का रोल बहुत ज़रूरी है. रूस यूक्रेन दोनों ही साइड भारत की रिस्पेक्ट करते हैं. अगर इस लड़ाई को रोकना है भारत का रोल बेहद ज़रूरी है.\xa0', 'जब प्रधानमंत्री नरेंद्र मोदी की मुरीद हुई दुनिया मोदी\xa0', 'सितंबर 2022: पिछले एक साल से रूस और यूक्रेन के बीच चल रहे युद्ध का लेकर सुरक्षा परिषद (यूएनएससी) ने अपने एक बैठक में शांति के लिए भारत के प्रयासों की तारीफ की थी.\xa0', ""सितंबर 2022: \xa0फ्रांस के राष्ट्रपति इमैनुएल मैक्रों ने महासभा रूस यूक्रेन युद्ध को लेकर रूस की जमकर आलोचना की थी. उन्होंने अपने संबोधित ने पीएम नरेंद्र मोदी का जिक्र करते हुए कहा था, 'पीएम मोदी उस वक्त सही थे जब उन्होंने कहा था कि यह समय युद्ध का, पश्चिम से बदला लेने का या पूर्व के खिलाफ पश्चिम का विरोध करने का नहीं है.'\xa0"", 'इमैनुएल मैक्रों ने कहा कि भारत के प्रधानमंत्री ने कहा था कि यह समय हमारे समान संप्रभु देशों के लिए सामने आने वाली चुनौतियों का सामना करने का समय है.\xa0', ""अगस्त 2022: पड़ोसी देश पाकिस्तान के पूर्व पीएम इमरान खान ने कई बार वैश्विक से लेकर देश के मंच पर भारत की और पीएम मोदी की नीतियों की तारीफ की है. उन्होंने अगस्त 2022 के महीने में कहा था, 'पीएम मोदी के नेतृत्व में भारत की नीतियां पूरी तरह आजाद मुल्क जैसी हैं.'\xa0"", ""इमरान यह भी कह चुके हैं, 'भारत हमारे साथ आजाद हुआ. उसे मैं बहुत बेहतर जानता हूं. मेरे वहां कई दोस्त हैं. वो एक खुद्दार कौम है. कोई सूपर पावर उस देश को आंख नहीं दिखा सकता. वो रूस से तेल खरीद रहे हैं, जबकि उस पर बैन लगा हुआ है.\xa0"", 'मई 2022: कोरोना महामारी के दौरान जब पूरी दुनिया वैक्सीन के लिए परेशान था. तब भारत ने न सिर्फ भारत के करोड़ों लोगों का वैक्सीनेशन सफलतापूर्वक करवाया था. बल्कि पड़ोसी देशों की भी मदद कर रहे थे. जिसकी तारीफ करते हुए अमेरिकी राष्ट्रपति जो बाइडेन ने प्रधानमंत्री नरेंद्र मोदी की तारीफ करते हुए कहा था कि पीएम मोदी ने बड़ी आबादी के बावजूद भारत ने कोरोना पर लोकतांत्रिक तरीके से काबू पाया है.', 'किसे दिया जाता है नोबेल शांति पुरस्कार', 'नोबेल शांति पुरस्कार दुनियाभर के कुछ ऐसे चुनिंदा व्यक्ति को दिया जाता है जिन्होंने ""सेना की तैनाती को कम करने और शांति को स्थापित करने या बढ़ावा देने के लिए देशों में सबसे बेहतरीन काम किया हो.""', 'अब तक नोबेल शांति पुरस्कार के प्रख्यात विजेता ? \xa0', 'अमेरिका के पूर्व राष्ट्रपति बराक ओबामा को साल 2009 में शांति पुरस्कार के सम्मान से नवाजा गया था. यह सम्मान उन्हें अंतरराष्ट्रीय डिप्लोमेसी को मजबूत करने के लिए और लोगों के बीच सहयोग बढ़ाने की कोशिशों के लिए दिया गया था.', 'इसके अलावा पूर्व अमेरिकी राष्ट्रपति जिमी कार्टर \xa0को साल 2002 में इस सम्मान से नवाजा गया था. यूरोपीय यूनियन \xa0को साल 2012, संयुक्त राष्ट्र और इसके जनरल सेक्रेटरी कोफ़ी अन्नान को साल 2001 में और कलकत्ता की सेंट टेरेसा को साल 1979 में और 2014 में कैलाश सत्यार्थी और मलाला यूसुफजई सम्मान से नवाजा जा चुका है.', 'पीएम नरेंद्र मोदी ने दुनिया में मदद पहुंचाने के लिए क्या-क्या किए', ""1. कोरोना महामारी के दौरान भारत ने अपना पड़ोसी धर्म और 'नेबर्स फर्स्ट' की नीति के तहत मालदीव, भूटान, नेपाल जैसे कई पड़ोसी देशों को कोरोना की वैक्सीन उपलब्ध कराई थी. दरअसल साल 2020 के मार्च महीने में जब कोरोना ने पूरी दुनिया को अपनी गिरफ्त में करना शुरू किया तब विश्व के कई देशों में इसकी वैक्सीन बनाने की कवायद शुरू हुई. उस वक्त भारत ने न सिर्फ तेजी से वैक्सीन बनाई, बल्कि अमेरिका की सबसे सस्ती वैक्सीन से सात गुना कम लागत में इसे तैयार कर दिया. इसके अलावा भारत ने कोवैक्स और वैक्सीन मैत्री प्रोग्राम के तहत दुनिया के 101 देशों को कोरोना वैक्सीन के 25 करोड़ डोज भी सप्लाई की थी. भारत की मदद को के कारण विदेशी देशों से हमारे रिश्तें और भी मजबूत हुए.\xa0"", '2. रूस- यूक्रेन युद्ध को एक साल से ज्यादा हो गया है. इस युद्ध ने पूरी दुनिया को दो गुट में बांट दिया. लेकिन भारत का नजरिया रूस-यूक्रेन युद्ध में मिला-जुला रहा है. इसका एक उदाहरण उस वक्त देखा गया, जब 24 फरवरी को युद्ध शुरू हुआ, तो भारत ने यूक्रेन की मानवीय जरूरतों का समर्थन करने में तेजी दिखाई, लेकिन भारत ने संयुक्त राष्ट्र में मॉस्को की कार्रवाइयों की निंदा करने से परहेज भी किया. ये सारे फैसले हमारे देश की विदेशी कूटनीति के एक उदाहरण के तौर पर भी देखा गया. पिछले एक साल के युद्ध के दौरान भारत रूस के साथ इनडायरेक्ट तरीके से जुड़ा हुआ है और अपनी दोस्ती वाली छवि को दोहरा भी रहा है.', '3. हाल ही आए भूकंप के झटके ने तुर्किए और सीरिया को पूरी तरह तबाह कर दिया था. ऐसे में भारत ने भूकंप प्रभावित तुर्किए और सीरिया को जीवन रक्षक दवाओं, सुरक्षात्मक वस्तुओं और 7 करोड़ रुपये से सहायता भेजी थी. इसके अलावा वहां फंसे लोगों को निकालने के लिए भारत से कई रेस्क्यू टीम भी पहुंची थी.\xa0', 'बता दें कि भारत और तुर्की के बीच रिश्ते बहुत अच्छे नहीं है. बावजूद इसके पीएम मोदी किसी भी तरह मदद भेजने में कभी पीछे नहीं रहे. दोनों देशों के बीच साल 1948 से ही डिप्लोमैटिक रिलेशन हैं. हालांकि, कोल्ड वॉर के समय दोनों देशों में थोड़ी दूरी बढ़ गई थी. साल 1965 और 1971 की जंग के समय तुर्किए ने पाकिस्तान की सैन्य मदद की थी. ये कारण भी था कि भारत और तुर्किए के बीच दूरियां बढ़ गई थी. 1984 में राजीव गांधी के प्रधानमंत्री बनने के बाद भारत और तुर्की में फिर से नजदीकियां बढ़ गईं. हालांकि, दोनों ही देशों के रिश्तों में काफी उतार चढ़ाव भी रहा है.\xa0', 'ग्लोबल लीडर्स की लिस्ट में टॉप पर PM मोदी', 'प्रधानमंत्री नरेंद्र मोदी ने हाल ही में लोकप्रिय ग्लोबल लीडर्स की लिस्ट में विश्व के कई बड़े नेताओं को पीछे छोड़ शीर्ष स्थान हासिल किया है. दरअसल बिजनेस इंटेलिजेंस कंपनी, मॉर्निंग कंसल्ट के ताजा सर्वे Global Leader Approval Ratings के अनुसार प्रधानमंत्री नरेंद्र मोदी, अमेरिका के पीएम जो बाइडेन, ब्रिटेन के पीएम ऋषि सुनक समेत 22 देशों के नेताओं को पीछे छोड़कर सबसे लोकप्रिय वैश्विक नेता के रूप में उभरे हैं. भारत के प्रधानमंत्री नरेंद्र मोदी ने 78 प्रतिशत रेटिंग के साथ सर्वे में टॉप किया है.', 'लिस्ट के अनुसार प्रधानमंत्री नरेंद्र मोदी को 78 प्रतिशत की लोकप्रियता रेटिंग मिली है और इसके साथ ही वह सबसे लोकप्रिय लीडर्स की केस में शीर्ष पर हैं. दूसरे स्थान पर मेक्सिको के राष्ट्रपति लोपेज ओब्रेडोर हैं जिन्हें 68 फीसदी रेटिंग मिली है. वहीं तीसरे स्थान पर ऑस्ट्रेलिया के प्रधानमंत्री एंथनी अल्बनीज 58 प्रतिशत रेटिंग के साथ तीसरे स्थान पर हैं.', 'Viral Video: टिकट चेकर और महिला यात्री के बीच स्टेशन पर हुई झड़प, वीडियो वायरल हुआ तो रेलवे ने किया सस्पेंड', 'Congress On Adani: ईडी दफ्तर में अडानी मामले की शिकायत करने से रोका गया तो मल्लिकार्जुन खरगे ने कर दिया ईमेल', 'Cheating Case: मुख्यमंत्री जगन मोहन रेड्डी का PA बनकर पूर्व रणजी क्रिकेटर ने कर ली लाखों की ठगी, अब चढ़ा पुलिस के हत्थे', ""Uddhav vs Shinde: 'शिंदे कैंप के विधायकों को उद्धव ठाकरे के कांग्रेस-NCP से गठबंधन पर एतराज था तो...', सुप्रीम कोर्ट की अहम टिप्पणी"", 'Uddhav Vs Shinde: उद्धव ठाकरे को एक और झटका, पूर्व स्वास्थ्य मंत्री और करीबी नेता शिंदे गुट में होंगे शामिल', 'IPL\xa02023: ऋषभ पंत से लेकर जसप्रीत बुमराह तक, आगामी सीजन में ये बड़े खिलाड़ी नहीं दिखेंगे मैदान पर', 'सिलिकॉन वैली:  हिंदू-मुसलमान या फिर सिख, कोई भी हो अब हर युवा यहीं जाना चाहता है, जानिए क्यों?', 'Sonu Sood को ऑफर हुए राज्यसभा और डिप्टी सीएम बनने के पद, पॉलिटिक्स जॉइन करने के सवाल पर एक्टर ने किया खुलासा', 'Mobile Tariff: रिलायंस जियो के इस धमाकेदार नए पोस्ट-पेड टैरिफ प्लान ने बढ़ाई एयरटेल-वोडाफोन आइडिया की मुश्किल!', 'SCO Summit: एससीओ समिट के लिए भारत ने पाकिस्तान के रक्षा मंत्री को भेजा न्यौता, अगले महीने दिल्ली में होगी मीटिंग']"
